Cost Center,Cust Loc,Brand,ZIP,Lat,Lon,Location,INV_DATE,Quarter,NET_SALE,Order Qty,Promo Cat,subcat_1,subcat_2
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/9/2020,3,$47.41 ,1,Apparel,Outerwear,Womens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/9/2020,3,$78.00 ,6,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/9/2020,3,$195.00 ,15,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/9/2020,3,$62.23 ,1,Apparel,Outerwear,Womens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/9/2020,3,$42.97 ,1,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/9/2020,3,$47.41 ,1,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/9/2020,3,$124.46 ,2,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/9/2020,3,$62.23 ,1,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/9/2020,3,$94.82 ,2,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/3/2020,3,$26.80 ,1,Apparel,Headwear,All
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/3/2020,3,$21.59 ,1,Apparel,Fleece,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/3/2020,3,$62.23 ,1,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,9/3/2020,3,$8.09 ,1,Apparel,Headwear,All
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/24/2020,3,$408.78 ,18,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/24/2020,3,$272.52 ,12,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/24/2020,3,$145.14 ,6,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/24/2020,3,$272.52 ,12,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/24/2020,3,$137.56 ,4,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/24/2020,3,$75.00 ,2,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/24/2020,3,$262.64 ,8,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/24/2020,3,$328.30 ,10,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/14/2020,3,$62.23 ,1,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/10/2020,3,$0.00 ,2,Apparel,,
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,8/3/2020,3,$30.88 ,2,Apparel,Headwear,All
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/31/2020,3,$30.00 ,1,Apparel,Pullover,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/31/2020,3,$312.00 ,24,Apparel,Headwear,All
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/31/2020,3,$39.00 ,3,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/31/2020,3,$279.36 ,24,Apparel,Headwear,All
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/31/2020,3,$53.60 ,2,Apparel,Headwear,All
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/31/2020,3,$42.15 ,3,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/31/2020,3,$30.00 ,2,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$90.00 ,3,Apparel,Pullover,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$30.00 ,1,Apparel,Pullover,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$140.50 ,10,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$76.90 ,5,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$70.25 ,5,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$128.91 ,3,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$90.00 ,3,Apparel,Pullover,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$210.00 ,7,Apparel,Pullover,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$0.00 ,20,Apparel,,
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/23/2020,3,$0.00 ,14,Apparel,,
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$70.25 ,5,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$75.00 ,5,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$30.00 ,2,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$180.00 ,12,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$140.50 ,10,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$140.50 ,10,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$65.00 ,5,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$62.23 ,1,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$0.00 ,17,Apparel,,
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$0.00 ,2,Apparel,,
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$0.00 ,12,Apparel,,
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$0.00 ,10,Apparel,,
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$0.00 ,15,Apparel,,
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$0.00 ,29,Apparel,,
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$72.00 ,4,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$85.94 ,2,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$65.00 ,5,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$65.00 ,5,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/13/2020,3,$65.00 ,5,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/6/2020,3,$60.00 ,2,Apparel,Pullover,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/6/2020,3,$76.90 ,5,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,7/6/2020,3,$140.50 ,10,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,5/27/2020,2,$14.05 ,1,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,5/27/2020,2,$72.00 ,4,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,5/27/2020,2,$13.00 ,1,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,5/27/2020,2,$37.67 ,1,Apparel,Outerwear,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,5/27/2020,2,$14.05 ,1,Apparel,Polo,Mens
,00000100 0001,CC Franchise,49684,44.74136,-85.67316,CRITTER CONTROL                    ,5/27/2020,2,$13.00 ,1,Apparel,Polo,Mens
